ID, DateOfData, Variable01, Variable02, Variable03, Variable04, Variable05, Variable06, Variable07, Variable08, Variable09, Variable10, Variable11, Result01, Result02, Result03
280906,6/19/2018 5:10,2,,1,4,603,PA,32,0,0.0224,151.23,10868,1,1,0
280907,6/19/2018 5:13,2,,1,4,708,TX,67,0,0.1631,89.55,13371.39,5,1,1
280908,6/19/2018 5:16,2,,1,4,695,NJ,83,12170,-0.0003,126.35,,1,0,0
280909,6/19/2018 5:36,2,,1,4,675,FL,,128280,,,18620.05,2.5,1,0
280910,6/19/2018 5:37,2,,1,4,589,PA,37,5210,-0.1046,215.8,,1,0,0
280911,6/18/2018 20:02,2,,11,4,659,CO,67,0,0.12,73.6,11730,2.5,1,0
280912,6/18/2018 20:39,2,,11,4,638,MI,73,0,0.1709,90.36,,1,0,0
280913,6/18/2018 21:32,2,,11,4,616,NJ,71,0,-0.0271,24.48,39958,1,1,0
280914,6/18/2018 22:25,2,,11,4,614,WY,43,3190,0.1325,246.86,,1,0,0
280915,6/18/2018 22:52,2,,11,4,566,IA,43,0,0.1137,159.15,14851,1,1,0
280916,6/19/2018 0:27,2,,11,4,649,CO,57,0,-0.0599,105.36,,1,0,0
280917,6/18/2018 21:51,2,,32,3,726,OR,,852010,,,,1,0,0
280918,6/18/2018 23:14,2,,32,3,717,CA,46,,,,14807,2,0,0
280919,6/18/2018 23:33,2,,32,3,695,CA,60,0,0.0643,181.43,25573.63,5,1,0
280920,6/19/2018 0:02,1,3,32,3,,CA,,,,,,1,0,0
280921,6/18/2018 20:57,1,3,3,2,511,IL,,,,,,1,0,0
280922,6/18/2018 22:56,1,3,3,2,499,TX,,,,,,1,0,0
280923,6/18/2018 23:08,1,3,3,2,499,TX,,,,,,1,0,0
280924,6/19/2018 4:48,2,,3,2,511,MI,50,,,,,1,0,0
280925,6/18/2018 23:27,1,1,66,2,693,UT,,0,,,13276,2.5,1,1
280926,6/19/2018 4:39,1,3,72,4,690,TX,,0,,,29366.06,1,1,0
280927,6/18/2018 20:52,1,3,69,3,723,FL,,0,,,,1,0,0
280928,6/18/2018 21:08,1,3,69,3,652,MA,,,,,,1,0,0
280929,6/19/2018 0:04,2,,69,3,465,IN,61,,,,,1,0,0
280930,6/18/2018 19:56,1,3,102,2,578,TX,,,,,,1,0,0
280931,6/18/2018 20:06,2,,102,2,,KY,,,,,11756.01,3,1,1
280932,6/18/2018 20:24,2,,102,2,757,MO,48,0,0.0027,173.53,24135,1,1,0
280933,6/18/2018 20:24,1,3,102,2,685,PA,,0,,,,1,0,0
280934,6/18/2018 21:07,1,3,102,2,623,TX,,,,,,1,0,0
280935,6/18/2018 21:31,2,,102,2,449,AZ,72,,,,,1,0,0
280936,6/18/2018 22:47,2,,102,2,691,GA,71,0,0.0098,247.35,90998,2,0,0
280937,6/18/2018 23:41,2,,102,2,635,OR,73,,,,,1,0,0
280938,6/19/2018 0:25,2,,102,2,663,NV,,0,,,,1,0,0
280939,6/19/2018 1:27,2,,102,2,783,CA,,8110,,,28506,2.5,1,0
280940,6/18/2018 19:59,1,2,105,1,712,VA,,,,,,1,0,0
280941,6/18/2018 20:04,1,2,105,1,538,SC,,,,,,1,0,0
280942,6/18/2018 20:11,1,2,105,1,9002,AZ,,,,,,1,0,0
280952,6/18/2018 20:14,1,2,105,1,708,WA,,0,,,,1,0,0
280953,6/18/2018 20:16,1,2,105,1,592,PA,,,,,,1,0,0
280954,6/18/2018 20:25,1,2,105,1,640,TN,,0,,,20429,2,0,0
280955,6/18/2018 20:27,1,2,105,1,720,OR,,,,,,1,0,0
280956,6/18/2018 20:28,1,2,105,1,708,OH,,0,,,,1,0,0
280961,6/18/2018 20:32,1,2,105,1,790,NY,,0,,,13264,1,1,0
280962,6/18/2018 20:37,1,2,105,1,9003,SC,,,,,,1,0,0
280963,6/18/2018 20:40,1,2,105,1,623,TX,,,,,,1,0,0
280964,6/18/2018 20:40,1,2,105,1,558,SC,,,,,,1,0,0
280965,6/18/2018 20:41,1,2,105,1,470,SC,,,,,,1,0,0
280966,6/18/2018 20:49,1,2,105,1,9003,NC,,,,,,1,0,0
280967,6/18/2018 21:00,1,2,105,1,643,OR,,,,,,1,0,0
280968,6/18/2018 21:05,1,2,105,1,710,NV,,0,,,25933.5,1,0,0
280969,6/18/2018 21:11,1,2,105,1,772,IL,,,,,,1,0,0
280970,6/18/2018 21:13,1,2,105,1,651,MN,,,,,,1,0,0
280971,6/18/2018 21:20,1,2,105,1,713,TX,,14010,,,,1,0,0
280972,6/18/2018 21:21,1,2,105,1,,AZ,,,,,,1,0,0
280973,6/18/2018 21:39,1,2,105,1,575,WA,,,,,,1,0,0
280974,6/18/2018 21:43,1,2,105,1,,TX,,,,,,1,0,0
280975,6/18/2018 21:57,1,2,105,1,509,MI,,,,,,1,0,0
280977,6/18/2018 22:02,1,2,105,1,,MN,,,,,,1,0,0
280978,6/18/2018 22:06,1,2,105,1,710,AZ,,0,,,,1,0,0
280979,6/18/2018 22:07,1,2,105,1,,TX,,,,,,1,0,0
280980,6/18/2018 22:10,1,2,105,1,570,OH,,,,,,1,0,0
280981,6/18/2018 22:14,1,2,105,1,586,IL,,,,,,1,0,0
280982,6/18/2018 22:19,1,2,105,1,523,IL,,,,,,1,0,0
280983,6/18/2018 22:21,1,2,105,1,9003,MI,,,,,,1,0,0
280984,6/18/2018 22:30,1,2,105,1,607,CA,,,,,,1,0,0
280985,6/18/2018 22:38,1,2,105,1,9003,LA,,,,,,1,0,0
280986,6/18/2018 22:43,1,2,105,1,511,NM,,,,,,1,0,0
280987,6/18/2018 22:44,1,2,105,1,9003,SC,,,,,,1,0,0
280988,6/18/2018 22:58,1,2,105,1,635,TX,,,,,,1,0,0
280989,6/18/2018 23:13,1,2,105,1,798,AK,,,,,,1,0,0
280990,6/18/2018 23:16,1,2,105,1,9003,WI,,,,,,1,0,0
280991,6/18/2018 23:17,1,2,105,1,739,KS,,,,,28427.94,1,1,0
280992,6/18/2018 23:22,1,2,105,1,471,IL,,,,,,1,0,0
280993,6/18/2018 23:22,1,2,105,1,,MO,,,,,,1,0,0
280994,6/18/2018 23:27,1,2,105,1,595,KY,,,,,,1,0,0
280995,6/18/2018 23:29,1,2,105,1,500,CO,,,,,,1,0,0
280996,6/18/2018 23:43,1,2,105,1,9002,IL,,,,,,1,0,0
280997,6/19/2018 0:06,1,2,105,1,497,MI,,,,,,1,0,0
280998,6/19/2018 0:13,1,2,105,1,9003,CA,,,,,,1,0,0
280999,6/19/2018 0:22,1,2,105,1,547,GA,,,,,,1,0,0
281000,6/19/2018 0:31,1,2,105,1,539,FL,,,,,,1,0,0
281001,6/19/2018 0:34,1,2,105,1,546,TX,,,,,,1,0,0
281002,6/19/2018 0:42,1,2,105,1,553,CA,,,,,,1,0,0
281003,6/19/2018 0:58,1,2,105,1,698,MA,,5220,,,12709.23,1,0,0
281004,6/19/2018 0:59,1,2,105,1,443,LA,,,,,,1,0,0
281005,6/19/2018 1:28,1,2,105,1,566,FL,,,,,,1,0,0
281006,6/19/2018 1:41,1,2,105,1,812,MA,,,,,,1,0,0
281007,6/19/2018 1:52,1,2,105,1,,CA,,,,,,1,0,0
281008,6/19/2018 1:59,1,2,105,1,501,PA,,,,,,1,0,0
281010,6/19/2018 2:34,1,2,105,1,,CA,,,,,,1,0,0
281011,6/19/2018 3:12,1,2,105,1,533,IL,,,,,,1,0,0
281012,6/19/2018 4:17,1,2,105,1,698,FL,,0,,,,1,0,0
281013,6/19/2018 4:35,1,2,105,1,537,FL,,,,,,1,0,0
281014,6/19/2018 5:01,1,2,105,1,516,GA,,,,,,1,0,0
281015,6/19/2018 5:01,1,2,105,1,758,TX,,,,,,1,0,0
281016,6/19/2018 5:28,1,2,105,1,507,VA,,,,,,1,0,0
281017,6/19/2018 5:32,1,2,105,1,483,TX,,,,,,1,0,0
281018,6/19/2018 5:41,1,2,105,1,501,FL,,,,,,1,0,0
281019,6/19/2018 5:44,1,2,105,1,9003,NJ,,,,,,1,0,0
281020,6/19/2018 5:45,1,2,105,1,637,PA,,,,,,1,0,0
281021,6/19/2018 5:50,1,2,105,1,610,MI,,,,,,1,0,0
281022,6/19/2018 5:51,1,2,105,1,529,MO,,,,,,1,0,0
281261,6/19/2018 5:55,2,,23,3,,TX,,,,,18469.47,1,0,0
281262,6/19/2018 5:55,1,2,105,1,793,NY,,,,,,1,0,0
281264,6/19/2018 6:01,2,,1,4,639,WV,60,,,,,1,0,0
281265,6/19/2018 6:04,1,3,102,2,531,TN,,,,,,1,0,0
281266,6/19/2018 6:05,1,2,105,1,765,NJ,,,,,,1,0,0
281267,6/19/2018 6:11,2,,23,3,727,MD,73,2090,-0.0125,61.88,,1,0,0
281268,6/19/2018 6:11,2,,23,3,762,NC,42,700,-0.0108,67.76,,1,0,0
281269,6/19/2018 6:07,2,,23,3,710,KY,70,,,,,1,0,0
281270,6/19/2018 6:14,2,,23,3,708,AR,39,0,0.109,184.29,12668,2,1,0
281271,6/19/2018 6:10,1,,1,4,767,CO,,,,,,1,0,0
281272,6/19/2018 6:14,1,2,105,1,511,MD,,,,,,1,0,0
281273,6/19/2018 6:20,2,,23,3,797,NY,48,0,0.0054,178.16,22995,2.5,0,1
281274,6/19/2018 6:20,2,,23,3,690,CA,43,300,0.0152,130.89,,1,0,0
281275,6/19/2018 6:16,2,,69,3,718,MI,51,,,,,1,0,0
281276,6/19/2018 6:17,1,2,105,1,9003,ME,,,,,,1,0,0
281277,6/19/2018 6:18,2,,23,3,578,IN,51,,,,,1,0,0
281278,6/19/2018 6:18,1,3,102,2,,CA,,,,,,1,0,0
281279,6/19/2018 6:23,2,,23,3,650,TX,67,1030,0.0088,43.61,,1,0,0
281280,6/19/2018 6:19,2,,23,3,630,NC,71,,,,,1,0,0
281281,6/19/2018 6:26,2,,23,3,578,PA,47,7130,-0.0397,258.91,,1,0,0
281282,6/19/2018 6:27,2,,23,3,665,TX,73,5680,0.0082,229.27,,1,0,0
281283,6/19/2018 6:28,2,,23,3,617,ID,73,0,-0.007,-22.38,24789,1,0,0
281284,6/19/2018 6:31,2,,102,2,576,TX,60,5370,-0.0102,152.05,,1,0,0
281285,6/19/2018 6:37,2,,23,3,791,GA,54,0,-0.0186,126.98,23948,1,0,0
281286,6/19/2018 6:40,2,,1,4,804,PA,53,0,0.0002,169.28,25276,1,1,0
281287,6/19/2018 6:47,2,,102,2,659,TX,51,0,-0.0164,84.01,17766,1,1,0
281288,6/19/2018 6:44,1,1,11,4,579,OH,,,,,,1,0,0
281289,6/19/2018 6:45,1,2,105,1,527,FL,,,,,,1,0,0
281290,6/19/2018 6:46,2,,23,3,518,TN,65,,,,21322,1,1,1
281291,6/19/2018 6:51,2,,23,3,635,OH,24,0,0.009,168.59,7138,1,1,0
281292,6/19/2018 6:47,2,,23,3,672,MI,37,,,,,1,0,0
281293,6/19/2018 6:47,2,,23,3,680,WI,35,,,,4114,1,0,0
281294,6/19/2018 6:55,2,,1,4,618,PA,63,0,0.0025,120.11,31587,1,1,0
281295,6/19/2018 6:51,2,,11,4,642,NY,57,,,,24204,1,1,0
281296,6/19/2018 6:56,1,2,105,1,664,TN,,0,,,,1,0,0
281298,6/19/2018 6:51,2,,23,3,689,MO,30,,,,,1,0,0
281299,6/19/2018 6:53,2,,23,3,,OH,,,,,,1,0,0
281300,6/19/2018 6:55,2,,23,3,662,VA,,3150,,,,1,0,0
281301,6/19/2018 6:55,2,,23,3,,MN,,,,,22325,2,0,0
281302,6/19/2018 6:56,1,2,105,1,568,MD,,,,,,1,0,0
281303,6/19/2018 6:56,2,,23,3,674,GA,,,,,,1,0,0
281304,6/19/2018 7:03,2,,1,4,618,TX,69,0,-0.0292,72.43,66811,1,1,0
281305,6/19/2018 7:00,2,,23,3,583,NC,38,,,,,2,0,0
281306,6/19/2018 7:02,2,,102,2,,NY,,,,,,1,0,0
281307,6/19/2018 7:09,2,,23,3,804,MO,42,0,-0.0118,185.39,17460,1,0,0
281308,6/19/2018 7:09,2,,1,4,572,AR,41,0,-0.0304,88.29,11629,1,1,0
281310,6/19/2018 7:12,2,,11,4,619,OH,57,0,0.1422,102.74,11578,1,1,0
281311,6/19/2018 7:08,2,,23,3,487,GA,58,,,,,1,0,0
281312,6/19/2018 7:14,2,,69,3,652,FL,60,0,0.0383,80.49,,1,0,0
281313,6/19/2018 7:12,1,3,23,3,695,KY,,,,,,1,0,0
281314,6/19/2018 7:17,1,2,105,1,760,CA,,0,,,9044,1,1,0
281315,6/19/2018 7:13,1,2,102,2,537,GA,,,,,,1,0,0
281316,6/19/2018 7:14,1,2,102,2,610,MI,,,,,,1,0,0
281317,6/19/2018 7:22,2,,1,4,597,AL,70,0,-0.0136,36.79,28506,1,1,0
281318,6/19/2018 7:19,2,,23,3,547,OH,68,,,,,1,0,0
281319,6/19/2018 7:20,2,,23,3,568,MA,40,,,,,1,0,0
281320,6/19/2018 7:23,1,2,105,1,520,TX,,,,,,1,0,0
281321,6/19/2018 7:24,2,,23,3,682,MA,64,,,,,1,0,0
281322,6/19/2018 7:25,2,,1,4,620,FL,,,,,9295,2,1,0
281323,6/19/2018 7:33,2,,23,3,666,KY,63,0,0.0334,67.02,17535.59,2,0,0
281324,6/19/2018 7:34,2,,1,4,585,MI,63,3400,0.1009,182.04,,1,0,0
281325,6/19/2018 7:31,2,,1,4,602,NY,55,,,,,1,0,0
281326,6/19/2018 7:32,1,2,102,2,9003,CA,,,,,,1,0,0
281327,6/19/2018 7:32,1,2,105,1,489,DE,,,,,,1,0,0
281329,6/19/2018 7:32,2,,1,4,695,AZ,71,,,,,1,0,0
281330,6/19/2018 7:33,2,,23,3,578,GA,68,,,,,1,0,0
281331,6/19/2018 7:34,1,3,32,3,665,MD,,,,,,1,0,0
281332,6/19/2018 7:35,2,,1,4,620,NC,68,,,,,1,0,0
281333,6/19/2018 7:36,2,,23,3,703,FL,29,,,,8823.17,2.5,0,1
281334,6/19/2018 7:43,1,2,23,3,650,FL,,0,,,9974,2.5,1,0
281335,6/19/2018 7:39,2,,5,2,621,TX,,,,,,1,0,0
281336,6/19/2018 7:39,1,2,105,1,,TX,,,,,,1,0,0
281338,6/19/2018 7:44,2,,23,3,750,CO,25,0,-0.0153,137.95,6187,1,0,0
281339,6/19/2018 7:46,1,3,108,3,715,NC,,0,,,,1,0,0
281340,6/19/2018 7:46,2,,23,3,610,IL,66,0,0.0237,-12.8,9001,1,0,0
281341,6/19/2018 7:49,2,,1,4,637,IN,64,10910,-0.0768,184.04,,1,0,0
281342,6/19/2018 7:50,2,,1,4,721,IA,,0,,,23220,2.5,1,0
281343,6/19/2018 7:50,2,,1,4,779,TN,,0,,,15504,1,0,0
281344,6/19/2018 7:52,2,,23,3,678,IN,38,0,0.027,60.51,7142,1,0,0
281345,6/19/2018 7:48,2,,1,4,605,MD,53,,,,,2,0,0
281346,6/19/2018 7:48,1,1,11,4,761,TX,,0,,,34236.47,1,0,0
